,price,price_meter,surface,rooms,floor,max_floors,market,building_type,year_of_construction,lat,lon,rent
20107,1310000,12212.17,107.27,3,10,11,secondary,block of flats,2011,52.248601135254,20.9917003479,500
20108,270000,5094.34,53,2,3,3,secondary,block of flats,1958,52.1892349,20.89351,650
20109,850000,10239.73,83.01,4,3,4,secondary,block of flats,1982,52.231700866699,21.020700424194,800
20110,1165000,9708.33,120,3,3,4,secondary,apartment building,2006,52.1612094,21.0776229,450
20111,485000,9509.8,51,2,1,4,secondary,tenement house,1962,52.22972033,21.05956224,375
20112,579000,10339.29,56,3,1,10,secondary,apartment building,2017,52.2847,20.9278,650
20113,1150000,14811.95,77.64,3,1,2,primary,apartment building,2017,52.178842,21.0678064,500
20114,539000,6455.09,83.5,4,3,4,secondary,block of flats,1999,52.24879,21.08747,300
20115,375000,7978.72,47,3,1,4,secondary,block of flats,1971,52.2651502,20.9591667,490
20116,1520000,13333.33,114,3,6,6,secondary,apartment building,2016,52.1773,20.993,670
20117,1068000,17508.2,61,2,2,5,secondary,apartment building,1914,52.2371,21.0207,450
20118,299000,7666.67,39,2,2,10,secondary,block of flats,1964,52.1972,20.96441,700
20119,620000,8266.67,75,3,3,15,secondary,block of flats,2003,52.2332323,21.0826309,700
20120,455000,7844.83,58,2,6,8,secondary,block of flats,2002,52.191689,20.901662,790
20121,484980,11800,41.1,2,3,5,secondary,tenement house,1962,52.2409601,21.0241443,330
20122,690000,10801.5,63.88,3,2,3,secondary,tenement house,1955,52.2560812,21.0052214,490
20123,505000,7986.72,63.23,3,9,16,secondary,block of flats,1993,52.181500061035,21.029900177002,600
20124,460000,4946.24,93,3,3,5,secondary,block of flats,2015,52.3316422,20.9476948,650
20125,285000,7500,38,2,3,10,secondary,block of flats,1970,52.2976,20.9398,861
20126,8e+05,9876.54,81,3,3,6,secondary,block of flats,2004,52.1467751,21.0500815,600
20127,750000,8823.53,85,3,3,6,secondary,tenement house,1932,52.22241,21.0154,850
20128,860000,8775.51,98,4,2,8,secondary,block of flats,2003,52.1393732,21.0591381,950
20129,239000,6289.47,38,2,3,10,secondary,block of flats,1971,52.283577,21.0471094,490
20130,550000,9322.03,59,3,3,9,secondary,block of flats,2013,52.284735,20.922889,956.15
20131,540000,11020.41,49,2,3,5,secondary,block of flats,2000,52.2591528,20.9362529,650
20132,1510000,11796.88,128,4,6,6,secondary,apartment building,2015,52.2472693,20.9545332,650
20133,660000,11000,60,3,2,4,secondary,tenement house,1935,52.217424,21.0239214,340
20134,4e+05,13262.6,30.16,1,2,4,secondary,block of flats,1956,52.252499206543,21.007599456787,580
20135,413500,7283.78,56.77,3,1,4,primary,block of flats,2018,52.24183371226,21.09657339154,330
20136,268300,7884.22,34.03,1,3,4,primary,apartment building,2018,52.24183371226,21.09657339154,300
20137,599000,7040.43,85.08,3,3,3,secondary,apartment building,1986,52.169705,21.0732838,740
20138,469000,6903.15,67.94,3,4,6,primary,block of flats,2018,52.224083482955,20.951894803894,860
20139,195000,9493.67,20.54,1,3,4,primary,apartment building,1975,52.2333751,20.9571835,350
20140,510000,14166.67,36,2,6,9,secondary,block of flats,1969,52.2331484,21.0010958,320
20141,799000,15274.33,52.31,2,1,2,secondary,apartment building,2005,52.2060402,20.9960948,400
20142,234000,6240,37.5,2,2,4,secondary,block of flats,1970,52.2315669,21.0789408,450
20143,285000,6597.22,43.2,2,1,4,secondary,block of flats,2013,52.3320234,20.9357357,620
20144,270000,6653.52,40.58,2,2,2,secondary,block of flats,2013,52.343072,21.05162,470
20145,529000,6187.13,85.5,3,6,6,secondary,tenement house,2001,52.3320234,20.9357357,688
20146,590000,7023.81,84,3,3,4,secondary,block of flats,1992,52.23298,21.09979,400
20147,410000,6327.16,64.8,3,10,12,secondary,block of flats,1978,52.29332,20.92866,480
20148,470000,6831.4,68.8,3,8,10,secondary,block of flats,1982,52.1408973,21.0533892,800
20149,648637,8749.99,74.13,4,2,4,primary,block of flats,2018,52.1382389,21.0525916,460
20150,753655,8449.99,89.19,4,2,4,primary,block of flats,2018,52.1382389,21.0525916,480
20151,439512,8749.99,50.23,2,2,4,primary,block of flats,2018,52.1382389,21.0525916,550
20152,382104,8598.2,44.44,2,1,4,primary,block of flats,2018,52.1382389,21.0525916,450
20153,586086,8349.99,70.19,2,1,4,primary,block of flats,2018,52.1382389,21.0525916,600
20154,328000,6833.33,48,3,4,4,secondary,block of flats,1988,52.2681289,20.9588351,350
20155,299000,7868.42,38,2,8,10,secondary,block of flats,1971,52.1825332,21.0570775,350
20156,279000,5788.38,48.2,3,2,3,secondary,block of flats,1976,52.193219,20.86879,550
20157,450000,8823.53,51,2,1,1,secondary,apartment building,2012,52.209461,21.06851,700
20158,753656,8450.01,89.19,4,2,4,primary,block of flats,2018,52.149092,21.03216,500
20159,385000,8020.83,48,3,3,4,secondary,block of flats,1980,52.1972,20.96441,540
20160,540000,9473.68,57,2,5,9,secondary,block of flats,2008,52.1874543,21.0600767,580
20161,310000,8075.02,38.39,2,4,14,secondary,block of flats,2018,52.2238577,20.9582054,480
20162,650000,9905.52,65.62,3,5,6,secondary,tenement house,1952,52.2296756,21.0122287,482
20163,517899,7932.29,65.29,3,5,6,primary,apartment building,2018,52.233494573817,21.082959401391,360
20164,482374,7775.21,62.04,3,3,6,primary,apartment building,2018,52.233494573817,21.082959401391,480
20165,482374,7775.21,62.04,3,2,6,primary,apartment building,2018,52.233494573817,21.082959401391,500
20166,378272,8374.41,45.17,2,4,6,primary,apartment building,2018,52.233494573817,21.082959401391,380
20167,382425,8290.16,46.13,2,2,6,primary,apartment building,2018,52.233494573817,21.082959401391,305
20168,1453194,12872.65,112.89,4,4,4,primary,apartment building,2018,52.285852154967,20.941380544556,600
20169,395000,7754.22,50.94,2,2,4,secondary,block of flats,1990,52.196,21.05089,527
20170,460000,9567.39,48.08,3,7,15,secondary,block of flats,1969,52.2336971,20.9940979,500
20171,412000,5487.48,75.08,3,2,2,secondary,tenement house,2016,52.3241794,21.069109,500
20172,380000,6129.03,62,3,3,3,secondary,block of flats,1983,52.2227406,21.0832679,385
20173,413938,6570.44,63,3,1,5,primary,tenement house,2018,52.1910174,20.8963716,430
20174,293599,6109.01,48.06,2,1,5,primary,apartment building,2018,52.1910174,20.8963716,500
20175,479000,9979.17,48,2,10,15,secondary,block of flats,1969,52.2108466,21.0085571,450
20176,310000,6326.53,49,3,4,4,secondary,block of flats,1969,52.23956,20.93632,400
20177,632200,10900,58,2,2,2,secondary,tenement house,1957,52.23059,21.06051,450
20178,368000,10222.22,36,2,2,7,secondary,block of flats,2008,52.2247239,21.0934482,258
20179,409438,6837.64,59.88,3,2,3,primary,block of flats,2017,52.19069,20.87693,200
20180,418666,6991.75,59.88,3,1,3,primary,block of flats,2017,52.19185,20.87768,255
20181,321198,6452.35,49.78,3,2,3,primary,block of flats,2017,52.19094,20.8769,230
20182,400735,6657.83,60.19,3,2,3,primary,block of flats,2017,52.19074,20.87656,940
20183,750000,8886.26,84.4,3,3,6,secondary,tenement house,1932,52.222725,21.0139207,810
20184,530000,7162.16,74,3,5,10,secondary,block of flats,2000,52.2779586,20.9180167,700
20185,750000,8928.57,84,3,3,6,secondary,tenement house,1932,52.2012734,21.0109725,820
20186,940000,9998.94,94.01,4,4,28,secondary,apartment building,2000,52.253984,20.984017,920
20187,564000,10994.15,51.3,2,7,10,secondary,block of flats,2012,52.24591,20.96227,300
20188,433836,7800,55.62,3,3,5,primary,apartment building,1983,52.229244909467,20.9757185669465,800
20189,630000,12742.72,49.44,2,8,9,secondary,block of flats,2007,52.2301142,21.0388965,550
20190,395767,10508.95,37.66,2,3,11,primary,block of flats,2019,52.25881,20.98551,590
20191,370000,6851.85,54,2,2,3,secondary,tenement house,1932,52.24168,21.08406,262
20192,1300000,15757.58,82.5,2,4,8,secondary,block of flats,2008,52.2308079,21.0593249,1320
20193,520000,9285.71,56,2,7,7,secondary,apartment building,1960,52.2424752,20.9956744,580
20194,283000,5895.83,48,2,4,10,secondary,block of flats,1987,52.1940641,20.871711,380
20195,256894,6863.32,37.43,2,3,3,primary,block of flats,2017,52.19111,20.87685,500
20196,516000,8302.49,62.15,2,10,13,secondary,block of flats,1980,52.1938617,21.0620021,407
20197,764999,10522.68,72.7,3,2,4,secondary,block of flats,2010,52.16482,21.06965,650
20198,440000,11000,40,2,1,6,secondary,block of flats,2017,52.2361739,20.9652488,400
20199,385000,6516.59,59.08,2,1,8,secondary,block of flats,2016,52.24251,21.11542,460
20200,365000,6886.79,53,2,1,7,secondary,block of flats,2016,52.24251,21.11542,820
20201,199000,4987.47,39.9,2,3,10,secondary,tenement house,1939,52.221858,21.15554,782
20202,457425,8550,53.5,2,2,4,primary,block of flats,2016,52.13323,21.03252,500
20203,215343,7100,30.33,1,1,5,primary,block of flats,2016,52.18781,20.88244,410
20204,223867,7150.02,31.31,1,5,5,primary,block of flats,2016,52.18781,20.88244,600
20205,586087,8350.01,70.19,3,1,4,primary,block of flats,2016,52.13323,21.03252,460
20206,382184,8600,44.44,2,1,4,primary,block of flats,2016,52.13323,21.03252,611
20207,439513,8750.01,50.23,2,2,4,primary,block of flats,2016,52.13323,21.03252,550
20208,504219,6624,76.12,3,1,5,primary,block of flats,2016,52.18781,20.88244,530
20209,4320000,18000,240,5,10,11,secondary,apartment building,2004,52.23547446,21.00654602,3000
20210,294906,6900,42.74,2,4,5,primary,block of flats,2016,52.18781,20.88244,600
20211,750000,6631.3,113.1,4,2,3,secondary,block of flats,1992,52.24,21.11,350
20212,699000,14544.32,48.06,2,2,3,secondary,tenement house,1955,52.2485554,21.0132014,519
20213,849000,9758.62,87,4,3,5,secondary,block of flats,1982,52.2413769,21.0251807,850
20214,299000,6268.34,47.7,2,7,12,secondary,block of flats,1978,52.24,21.11,435
20215,279000,7246.75,38.5,2,9,10,secondary,block of flats,1975,52.25,21.09,700
20216,320000,7084.35,45.17,2,4,5,secondary,tenement house,1957,52.25,21.08,700
20217,642000,11886.69,54.01,2,4,8,secondary,block of flats,2012,52.19,21.02,569
20218,394401,10508.95,37.53,2,2,11,primary,block of flats,2019,52.25881,20.98551,400
20219,350000,7882.88,44.4,2,7,11,secondary,block of flats,1985,52.2242628,21.0904679,500
20220,385000,7264.15,53,3,4,4,secondary,block of flats,1975,52.1786362,21.0585005,515
20221,769923,9999,77,2,6,6,secondary,tenement house,1935,52.23,21,680
20222,384000,6000,64,3,10,12,secondary,block of flats,1983,52.2416808,21.0840602,650
20223,389000,5637.68,69,2,3,3,secondary,block of flats,2009,52.24211,21.1192113,550
20224,245000,7000,35,1,3,10,secondary,tenement house,1938,52.2416808,21.0840602,297
20225,278000,6177.78,45,3,4,4,secondary,block of flats,1964,52.2416808,21.0840602,500
20226,285000,7500,38,2,7,10,secondary,block of flats,1990,52.2416808,21.0840602,390
20227,290000,9666.67,30,2,9,10,secondary,apartment building,1973,52.23362,20.95361,380
20228,381000,7775.51,49,3,1,4,secondary,block of flats,1968,52.28755,20.93623,350
20229,479000,12188.3,39.3,2,2,6,secondary,apartment building,2006,52.203134,20.9960643,910
20230,4300000,20000,215,5,1,3,secondary,apartment building,2003,52.2060402,20.9960948,350
20231,960000,9795.92,98,4,1,3,secondary,block of flats,2001,52.1460068,21.0626393,199
20232,360000,8000,45,3,6,7,secondary,block of flats,1950,52.2429063,20.9675568,500
20233,508000,7388.02,68.76,3,1,6,primary,block of flats,2018,52.2229739,20.9395042,330
20234,378000,7714.29,49,2,9,12,secondary,block of flats,1970,52.234742,21.0671849,900
20235,543000,9203.39,59,2,2,4,secondary,apartment building,2003,52.2111886,21.0473159,490
20236,318000,6489.8,49,2,2,3,secondary,block of flats,1980,52.1962166,21.1782251,381
20237,245466,8289.97,29.61,1,2,5,secondary,apartment building,2017,52.24511,21.05382,853
20238,451410,8200,55.05,3,10,17,primary,apartment building,2018,52.24671,21.08464,450
20239,215000,10238.1,21,1,2,2,primary,apartment building,2006,52.2333751,20.9571835,350
20240,330000,6875,48,2,4,12,secondary,block of flats,1975,52.1748154,21.0566036,280
20241,480000,6956.52,69,3,3,4,secondary,block of flats,1976,52.1567329,21.0242219,460
20242,1419600,15102.13,94,5,1,3,secondary,apartment building,1928,52.1958102,21.0166351,340
20243,490000,7538.46,65,2,3,6,secondary,tenement house,1928,52.2525572,21.0373189,550
20244,285000,5925.16,48.1,2,10,11,secondary,block of flats,1975,52.2943325,21.0505206,602
20245,564000,8545.45,66,3,2,4,secondary,apartment building,2004,52.2420765,20.8987455,700
20246,510000,9807.69,52,2,2,7,secondary,apartment building,2015,52.2419112,20.9053732,400
20247,601400,9700,62,2,2,11,secondary,block of flats,1988,52.2361739,20.9652488,550
20248,245000,8448.28,29,2,3,5,secondary,tenement house,1955,52.2413196,21.0793203,380
20249,730000,9125,80,3,2,6,secondary,tenement house,1928,52.2525572,21.0373189,550
20250,660000,13469.39,49,2,9,10,secondary,apartment building,2016,52.2765326,20.9515904,433
20251,330000,8918.92,37,1,3,4,secondary,tenement house,1954,52.29359,20.92645,516
20252,679000,14446.81,47,2,1,3,secondary,tenement house,1954,52.2530992,21.0084137,450
20253,585000,13604.65,43,2,2,3,secondary,tenement house,1954,52.253108,21.0084404,300
20254,945000,10500,90,4,8,12,secondary,apartment building,2008,52.2772114,20.9899821,900
20255,271716,6318.98,43,2,2,4,primary,block of flats,2017,52.3422405,20.9373911,540
20256,780000,11641.79,67,3,6,11,secondary,apartment building,2014,52.2496163,21.0644569,550
20257,1995000,14712.39,135.6,5,1,3,secondary,apartment building,2009,52.2032619,20.9536309,1350
20258,1098000,15685.71,70,2,2,5,secondary,tenement house,1956,52.220505,21.019594,580
20259,466000,11256.04,41.4,2,5,5,secondary,block of flats,2009,52.155237,21.0514629,360
20260,479000,9392.16,51,2,1,4,secondary,tenement house,1958,52.2485931,20.9935518,650
20261,405000,7105.26,57,3,7,11,secondary,block of flats,1975,52.243885,21.070463,550
20262,255000,7522.12,33.9,1,1,4,secondary,block of flats,2001,52.33544,20.940213,375
20263,3933000,19000,207,6,3,5,secondary,tenement house,2016,52.2257689,21.0260328,1750
20264,750000,8928.57,84,3,3,5,secondary,tenement house,1932,52.222725,21.0139207,900
20265,590000,9279.65,63.58,3,3,4,secondary,block of flats,2009,52.2320563,20.8848839,445
20266,416000,7647.06,54.4,2,1,8,primary,apartment building,2001,52.2333751,20.9571835,550
20267,349000,8683.75,40.19,2,1,4,primary,block of flats,2017,52.2333751,20.9571835,750
20268,370000,5522.39,67,4,1,2,primary,block of flats,2014,52.1967772,21.153287,620
20269,1170000,16714.29,70,2,2,5,secondary,tenement house,2016,52.2196334,21.0177725,380
20270,310000,8201.06,37.8,2,4,4,secondary,tenement house,1956,52.28253,20.94733,390
20271,960000,16842.11,57,2,2,7,secondary,tenement house,1950,52.22277,21.01693,730
20272,757100,7720,98.07,4,2,4,primary,apartment building,2017,52.2487,21.09574,1000
20273,284000,9161.29,31,2,2,11,primary,apartment building,2017,52.2380999,20.9557072,900
20274,256844,7719.99,33.27,1,1,2,primary,apartment building,2017,52.2484,21.09819,362
20275,393874,7719.99,51.02,2,1,2,primary,apartment building,2017,52.24774,21.09973,560
20276,236879.51,8199.36,28.89,1,7,8,primary,block of flats,2019,52.22819,20.94114,450
20277,769000,10937.28,70.31,3,3,16,secondary,apartment building,2003,52.2076139,20.9558445,1000
20278,545000,11354.17,48,2,2,2,secondary,apartment building,1938,52.1928846,21.0225133,1300
20279,7e+05,8750,80,3,1,3,secondary,detached house,2007,52.2509088,20.8745574,630
20280,1135535,9500,119.53,4,4,7,secondary,apartment building,2006,52.160428,21.07847,569
20281,526934,6387.85,82.49,4,8,8,primary,apartment building,2017,52.2296756,21.0122287,380
20282,342000,8142.86,42,2,4,10,secondary,block of flats,1972,52.1721,21.00427,675
20283,350925,7501.6,46.78,3,7,8,primary,apartment building,2017,52.2296756,21.0122287,604
20284,614000,9729.04,63.11,3,10,15,secondary,block of flats,2005,52.271901855469,20.966300735474,300
20285,399000,7459.34,53.49,3,9,15,secondary,block of flats,1977,52.2819253,20.9725334,700
20286,426000,7816.51,54.5,3,3,3,secondary,block of flats,1959,52.276895,20.95523,540
20287,385000,6416.67,60,3,1,3,secondary,block of flats,1984,52.28307,20.97451,650
20288,387335,8327.99,46.51,2,7,17,secondary,block of flats,2017,52.24539,21.08452,800
20289,313477,5249.99,59.71,3,2,2,primary,block of flats,2017,52.343673,21.0542534,700
20290,762000,7003.68,108.8,4,2,3,secondary,block of flats,2000,52.156011,21.05547,1000
20291,359000,6760.83,53.1,3,3,4,secondary,block of flats,1974,52.1819409,21.047185,535
20292,480000,7777.06,61.72,3,3,3,secondary,block of flats,1986,52.1695128,21.054634,247
20293,241380,5348.55,45.13,2,2,2,primary,block of flats,2007,52.343673,21.0542534,800
20294,314000,8971.43,35,2,1,6,secondary,apartment building,2017,52.2229739,20.9395042,1100
20295,214701,5843.79,36.74,2,2,2,primary,block of flats,2000,52.343673,21.0542534,590
20296,479000,9979.17,48,2,10,15,secondary,tenement house,1965,52.211144,21.012611,400
20297,549000,11204.08,49,2,7,10,secondary,apartment building,2014,52.168863,20.9934539,580
20298,186264,5789.99,32.17,1,2,3,primary,block of flats,1968,52.343673,21.0542534,427
20299,758000,6495.29,116.7,5,9,10,secondary,block of flats,1986,52.1403619,21.04982,1100
20300,208900,9947.62,21,1,3,6,primary,apartment building,1997,52.2333751,20.9571835,580
20301,499000,7128.57,70,4,4,6,primary,block of flats,1980,52.2333751,20.9571835,401
20302,244500,7640.63,32,2,2,4,primary,apartment building,1951,52.2333751,20.9571835,480
20303,350000,7608.7,46,2,3,10,secondary,block of flats,1973,52.173994164939,21.006078379901,380
20304,960000,8648.65,111,4,2,5,secondary,apartment building,2001,52.1312777,21.065737,800
20305,850000,10240.96,83,3,2,4,secondary,apartment building,2007,52.161844,21.077925,600
20306,365000,11406.25,32,2,3,3,secondary,tenement house,1938,52.23313,21.019,260
20307,760000,9870.13,77,3,5,5,secondary,block of flats,2005,52.1892111,20.9643281,750
20308,390000,10540.54,37,2,3,3,secondary,block of flats,1982,52.2310201,21.0648086,850
20309,794000,14436.36,55,2,3,5,secondary,apartment building,2013,52.2298015,21.038103,400
20310,769000,10937.28,70.31,3,3,3,secondary,apartment building,2003,52.2076139,20.9558445,500
20311,7e+05,8750,80,4,2,3,secondary,tenement house,1904,52.2475437,21.0635644,1000
20312,320000,8421.05,38,1,5,6,secondary,block of flats,2000,52.1976092,20.9063646,400
20313,435000,8877.55,49,3,4,4,secondary,block of flats,1970,52.1825332,21.0570775,330
20314,370000,5285.71,70,4,2,3,primary,block of flats,2016,52.2296756,21.0122287,450
20315,418000,7600,55,3,6,12,primary,block of flats,2016,52.2296756,21.0122287,400
20316,323000,5666.67,57,3,3,3,primary,block of flats,2016,52.2296756,21.0122287,380
20317,257000,5140,50,2,3,11,primary,block of flats,2016,52.2296756,21.0122287,350
20318,420000,9767.44,43,2,2,3,secondary,block of flats,1962,52.2268301,21.060569,550
20319,399000,6867.47,58.1,3,6,10,secondary,block of flats,1972,52.2070412,21.0486916,711
20320,530000,5968.47,88.8,3,1,2,secondary,block of flats,2001,52.2492172,20.9102487,240
20321,339000,6634.05,51.1,2,3,11,secondary,block of flats,1986,52.254278,21.1586495,230
20322,587000,7879.19,74.5,3,6,9,secondary,block of flats,2007,52.2670904,20.9465906,650
20323,389000,6174.6,63,3,6,10,secondary,block of flats,1986,52.2797169,20.9206966,650
20324,680000,9444.44,72,3,3,4,secondary,tenement house,1965,52.2351109,21.002451,590
20325,410000,7884.62,52,2,3,5,secondary,apartment building,2003,52.2591528,20.9362529,440
20326,520000,9171.08,56.7,2,5,8,secondary,block of flats,2006,52.256134,20.93408,800
20327,218970,4944.01,44.29,2,3,3,primary,block of flats,2018,52.35,21.04,1500
20328,315300,5577.57,56.53,4,1,5,primary,block of flats,2019,52.31,20.99,800
20329,211459,5150,41.06,4,2,3,primary,block of flats,2018,52.31,20.99,220
20330,242900,5944.69,40.86,4,1,5,primary,block of flats,2019,52.31,20.99,700
20331,1068000,17508.2,61,2,2,5,secondary,tenement house,2009,52.236545,21.02038,670
20332,1170000,16714.29,70,2,2,5,secondary,tenement house,2001,52.219913,21.01796,540
20333,350000,6730.77,52,2,1,11,secondary,tenement house,1959,52.2435107,21.1119312,700
20334,380000,6909.09,55,3,3,4,secondary,block of flats,2007,52.2225577,21.23775,300
20335,340000,8947.37,38,2,10,16,secondary,block of flats,1981,52.237206,20.978924,800
20336,385000,8020.83,48,3,3,4,secondary,block of flats,1980,52.1972,20.96441,580
20337,1360000,11333.33,120,3,6,8,secondary,block of flats,1968,52.257769,20.9945254,720
20338,520000,9629.63,54,3,4,10,secondary,block of flats,2016,52.2173534,20.9780522,695
20339,245000,6621.62,37,2,7,10,secondary,block of flats,2000,52.2925973,20.9394164,380
20340,315000,8750,36,2,4,10,secondary,block of flats,2000,52.2722282,20.956813,410
20341,288000,6371.68,45.2,3,4,10,secondary,block of flats,2003,52.3308126,20.9344953,430
20342,376000,7817.05,48.1,3,4,7,secondary,block of flats,2001,52.332155,20.939372,600
20343,469000,5698.66,82.3,4,3,3,secondary,block of flats,1992,52.3196988,20.9529278,620
20344,250000,6578.95,38,1,2,3,secondary,block of flats,1999,52.32161519,20.95284562,500
20345,234000,6704.87,34.9,1,1,4,secondary,block of flats,2001,52.3350867,20.9391581,320
20346,336924.5,6050,55.69,3,4,5,primary,block of flats,2017,52.3437522,20.9448708,800
20347,324677,5830.08,55.69,3,3,5,primary,block of flats,2017,52.3437522,20.9448708,750
20348,275689.8,6180,44.61,2,4,5,primary,block of flats,2017,52.3437522,20.9448708,490
20349,327428.5,5950,55.03,3,4,5,primary,block of flats,2017,52.3437522,20.9448708,1500
20350,458000,7317.46,62.59,3,1,4,secondary,block of flats,2011,52.3065309,20.9766939,450
20351,395000,5418.38,72.9,3,3,3,secondary,block of flats,1998,52.3229914,20.9418638,650
20352,260968.5,5850,44.61,2,2,5,primary,block of flats,2017,52.3437522,20.9448708,790
20353,336924.5,6050,55.69,3,1,5,primary,block of flats,2017,52.3437522,20.9448708,680
20354,257969,6100,42.29,2,2,5,primary,block of flats,2017,52.3437522,20.9448708,470
20355,275151,6150,44.74,2,3,5,primary,block of flats,2017,52.3437522,20.9448708,800
20356,272914,6100,44.74,2,2,5,primary,block of flats,2017,52.3437522,20.9448708,190
20357,260968,5849.99,44.61,2,2,5,primary,block of flats,2017,52.3437522,20.9448708,700
20358,251625,5949.99,42.29,2,4,5,primary,block of flats,2017,52.3437522,20.9448708,550
20359,266203,5950,44.74,2,3,5,primary,block of flats,2017,52.3437522,20.9448708,420.49
20360,334140,6000,55.69,3,5,6,primary,block of flats,2017,52.3437522,20.9448708,560
20361,260968,5849.99,44.61,2,2,5,primary,block of flats,2017,52.3437522,20.9448708,470
20362,321925,5849.99,55.03,3,5,6,primary,block of flats,2017,52.3437522,20.9448708,800
20363,390000,6489.18,60.1,3,2,4,secondary,block of flats,2000,52.3302959,20.9385052,700
20364,328000,7934.2,41.34,2,2,4,secondary,block of flats,2000,52.302158,20.980646,400
20365,450000,5454.55,82.5,4,4,4,secondary,block of flats,1999,52.332186,20.9400139,800
20366,265000,6777.49,39.1,1,3,4,secondary,block of flats,2011,52.308693,20.9811449,445
20367,350000,6628.79,52.8,2,2,4,secondary,block of flats,1999,52.327649,20.936113,670
20368,1e+06,4000,250,3,4,4,secondary,block of flats,2011,52.308642,20.9804299,540
20369,570000,4871.79,117,4,3,3,secondary,block of flats,1994,52.3228049,20.9528565,230
20370,241000,6495.96,37.1,2,3,4,secondary,block of flats,2011,52.308693,20.9811449,350
20371,490000,5829.86,84.05,3,1,4,secondary,block of flats,2011,52.308642,20.9804299,540
20372,318000,5300,60,3,5,7,secondary,block of flats,2002,52.3477861,20.9408344,450
20373,281000,6386.36,44,2,2,7,secondary,block of flats,2002,52.3484119,20.9403249,500
20374,580000,6553.67,88.5,5,3,3,secondary,block of flats,2000,52.3226639,20.938724,550
20375,687500,7512.84,91.51,4,2,3,secondary,block of flats,2000,52.3388919,20.949781,960
20376,750000,8361.2,89.7,4,3,3,secondary,block of flats,2009,52.3438449,20.9381789,800
20377,359000,6319.31,56.81,4,1,2,secondary,block of flats,2010,52.3138189,21.078295,511
20378,315000,5865.92,53.7,2,3,3,secondary,apartment building,2005,52.3186813,21.0597841,404
20379,395000,5667.14,69.7,3,3,4,secondary,block of flats,2002,52.3195781,21.0584915,670
20380,2e+05,7015.08,28.51,1,2,5,secondary,block of flats,2010,52.32023,21.0757379,350
20381,435000,5731.23,75.9,3,4,6,secondary,block of flats,2004,52.3193813,21.0592587,800
20382,403500,6226.85,64.8,3,2,3,secondary,block of flats,2008,52.3157504,21.0559847,500
20383,199000,6067.07,32.8,2,6,10,secondary,block of flats,1988,52.3160465,20.9558662,800
20384,339000,6820.93,49.7,2,3,5,secondary,block of flats,2012,52.332377,20.971623,450
20385,4e+05,4836.76,82.7,3,3,3,secondary,block of flats,2005,52.3327521,20.9500908,550
20386,515000,5610.02,91.8,3,2,6,secondary,block of flats,2000,52.33493035,20.93683327,540
20387,357000,7140,50,2,1,3,secondary,block of flats,2005,52.30755427,20.97365858,500
20388,295000,6735.16,43.8,2,2,8,secondary,block of flats,2006,52.3328651,20.948402,450
20389,345000,6784.66,50.85,2,3,9,secondary,block of flats,2009,52.3432479,20.9378259,445
20390,380000,5515.24,68.9,3,3,4,secondary,block of flats,1999,52.3473784,20.9545557,750
20391,410000,5710.31,71.8,3,3,3,secondary,block of flats,1999,52.3039063,20.978879,800
20392,265000,6658.29,39.8,2,2,2,secondary,block of flats,2000,52.334162,20.9336199,230
20393,265000,6829.9,38.8,2,3,10,secondary,block of flats,1999,52.3315978,20.9405567,420
20394,553000,8253.73,67,3,3,10,secondary,block of flats,2009,52.3400872,20.9370725,500
20395,295000,6735.16,43.8,2,2,8,secondary,block of flats,2006,52.3328651,20.948402,450
20396,320000,6336.63,50.5,2,1,4,secondary,block of flats,2001,52.3317326,20.9338667,500
20397,359000,7402.06,48.5,2,2,3,secondary,block of flats,2003,52.3313468,20.9596669,420
20398,325000,6827.73,47.6,2,3,4,secondary,block of flats,2007,52.342289,20.938268,497
20399,399000,7388.89,54,2,3,12,secondary,block of flats,2002,52.33544,20.940213,460
20400,403850,8200,49.25,3,4,5,secondary,tenement house,1938,52.2266495,21.0360237,490
20401,960360,8892.22,108,5,2,4,secondary,tenement house,1938,52.2266495,21.0360237,1100
20402,556510,9496.76,58.6,3,4,6,secondary,tenement house,1938,52.2266495,21.0360237,600
20403,360000,7659.57,47,2,9,9,secondary,block of flats,1980,52.2584354,20.9185083,800
20404,769000,12206.35,63,2,3,4,secondary,apartment building,2015,52.1779132,21.0025296,1200
20405,8e+05,8695.65,92,4,5,6,secondary,block of flats,2009,52.241661,20.923984,400
20406,750000,10000,75,3,4,7,secondary,block of flats,2010,52.2110078,20.9766685,560
20407,650000,10000,65,3,1,5,secondary,tenement house,1962,52.23644,21.02742,1500
20408,280098,7800,35.91,2,3,17,primary,apartment building,2017,52.2383491416333,21.1029041936401,200
20409,516000,8302.49,62.15,2,10,13,secondary,block of flats,1980,52.186008,21.0644001000001,540
20410,377672,6800,55.54,3,4,7,primary,block of flats,2018,52.2541935,21.0801186,678
20411,383000,7979.17,48,2,7,9,secondary,block of flats,1965,52.250926,20.986397,610
20412,769000,8738.64,88,3,5,5,secondary,apartment building,2000,52.1892111,20.9643281,450
20413,359000,6760.83,53.1,2,2,3,secondary,tenement house,1930,52.24211877,21.10724733,205
20414,959000,11282.35,85,3,2,7,secondary,apartment building,2001,52.23157936,21.05776885,675
20415,404000,7214.29,56,3,4,11,secondary,block of flats,1972,52.1736859,21.0101379,560
